Image,Energy,Entropy,InverseDifference,Correlation,InfoMeasureCorrelation1,InfoMeasureCorrelation2,Contrast,DifferenceEntropy,DifferenceVariance,SumAverage,SumEntropy,SumVariance
16390.png,0.000237613,8.99259,0.0721893,1.73226e+09,-0.284462,0.972151,441.721,3.50237,367.226,205.545,5.91982,59022.6
00735.png,0.00630664,7.83587,0.234634,4.52464e+08,-0.446374,0.994004,135.15,2.66432,112.455,206.691,5.67327,59959.1
11261.png,0.473398,2.78322,0.773071,448855,-0.556306,0.939024,94.6996,1.20877,90.366,21.2025,2.18719,3438.8
17725.png,0.00118899,7.96552,0.231201,1.35039e+09,-0.452697,0.994879,178.555,2.59888,155.363,230.894,5.82039,61540.5
00124.png,0.00182908,8.39817,0.230072,1.77403e+09,-0.415023,0.993309,496.298,3.03827,444.867,223.156,5.95517,69453.3
18502.png,0.00211247,7.62745,0.393341,3.33079e+09,-0.561167,0.998586,178.74,2.37252,158.861,280.789,5.94026,105472
17701.png,0.000744487,8.20606,0.25235,1.92489e+09,-0.438662,0.994606,186.602,2.86334,154.518,222.493,5.89646,61275.3
04580.png,0.001606,7.31237,0.229843,2.14228e+08,-0.426757,0.989907,90.6454,2.34662,76.877,152.955,5.32953,25337.7
10428.png,0.0189176,7.3946,0.336395,1.1779e+08,-0.487296,0.995404,166.799,2.513,145.829,148.825,5.47318,34599.9
14842.png,0.00392552,6.591,0.62233,1.09848e+09,-0.705831,0.999594,65.4955,1.54838,60.9529,228.126,5.59357,58588.1
11689.png,0.00687674,7.73488,0.292526,5.13641e+08,-0.443704,0.99343,522.692,2.93682,472.241,226.232,5.61175,75618.1
07745.png,0.00271409,7.55439,0.327972,1.05676e+09,-0.566847,0.998624,49.2166,2.09787,40.7796,181.789,5.92645,51075.7
06316.png,0.00336058,7.46395,0.377686,5.13423e+08,-0.528487,0.997464,323.188,2.36945,299.019,166.634,5.71289,45980.1
12335.png,0.0429958,6.63603,0.459122,1.33408e+08,-0.540274,0.996062,297.039,2.25159,275.939,236.621,5.07603,90074.6
14121.png,0.00212225,7.85452,0.318207,2.18924e+09,-0.509571,0.997476,347.551,2.55991,319.195,268.255,5.93127,94700.1
02257.png,0.00870864,6.19362,0.536072,1.11134e+08,-0.651386,0.998655,64.4878,1.53394,61.0107,95.119,5.19455,23367.4
07259.png,0.00121417,8.17095,0.226334,1.99165e+09,-0.419153,0.99287,314.57,3.04407,270.912,263.72,5.79025,92239.4
09747.png,0.000866906,8.28752,0.237808,1.49189e+09,-0.425222,0.993822,330.106,2.88055,290.433,202.712,5.93223,52363.2
08213.png,0.00138218,8.34066,0.243698,5.84236e+08,-0.36428,0.986762,723.284,3.23951,650.827,152.432,5.73663,31321.7
05573.png,0.000608879,8.30349,0.189331,7.8096e+08,-0.38738,0.989959,293.419,2.92716,255.822,155.037,5.82008,32150.1
00656.png,0.00139635,7.7619,0.347244,1.60258e+09,-0.511839,0.997404,261.007,2.432,237.749,215.046,5.87823,57229.6
00766.png,0.0338037,7.67491,0.272324,3.86854e+07,-0.327189,0.973052,730.366,3.37895,646.754,110.697,5.16333,22895.5
17742.png,0.000478766,8.70631,0.152588,2.16802e+09,-0.355251,0.98731,349.705,3.24154,295.541,210.895,5.95625,56184.9
17810.png,0.000488164,8.72906,0.174225,3.85036e+09,-0.370567,0.989709,359.612,3.17148,306.815,232.716,6.032,66073.6
03707.png,0.000957567,8.12415,0.291153,2.10745e+09,-0.464706,0.996031,362.014,2.72757,326.842,208.553,5.95711,57030.2
07248.png,0.00282226,8.16989,0.253387,7.67479e+08,-0.430083,0.99382,604.49,2.97665,550.3,185.946,5.85979,52629.7
19800.png,0.00170148,7.46567,0.323288,4.40288e+08,-0.501161,0.99635,195.863,2.31956,178.009,148.163,5.64968,30068.6
10834.png,0.0116941,7.62133,0.329132,3.28025e+08,-0.458579,0.994201,425.857,2.82596,383.927,201.77,5.56307,70478.7
09286.png,0.00334299,7.88997,0.176422,4.01293e+08,-0.369648,0.984904,171.53,2.87187,141.885,179.266,5.48657,45103.4
06221.png,0.00164011,7.65134,0.299057,1.2474e+09,-0.512054,0.997205,78.9034,2.2432,66.7065,258.95,5.8194,74061.1
00105.png,0.000196024,9.01387,0.0561981,1.26838e+09,-0.235342,0.949992,458.458,3.58049,376.695,242.193,5.76625,63068
13499.png,0.000142634,9.294,0.0697632,4.58269e+09,-0.280162,0.973331,557.018,3.63225,467.086,208.139,6.07817,55263.6
05311.png,0.00333902,6.95878,0.454636,7.62041e+08,-0.609412,0.998795,104.687,1.86875,96.2206,212.845,5.64808,55317.7
17782.png,0.00735117,8.52155,0.232834,2.69223e+08,-0.330616,0.981322,1448.25,3.60994,1325.97,159.626,5.76323,43423.4
02662.png,0.0435157,6.68089,0.426392,1.35573e+08,-0.529985,0.995666,204.43,2.29381,186.622,252.341,5.07568,91959.3
05482.png,0.000640922,8.50408,0.192581,4.68428e+09,-0.414977,0.993654,282.257,2.97854,242.135,275.934,6.04314,96257.9
16527.png,0.0119821,7.13708,0.431076,5.0686e+08,-0.60535,0.998897,59.9845,1.97182,52.7578,259.179,5.7051,88106.3
04791.png,0.000149838,9.37196,0.0613556,3.13167e+09,-0.243198,0.958697,599.767,3.75859,495.191,197.025,6.01022,49408.3
02536.png,0.0185498,5.5379,0.680939,2.29281e+08,-0.726672,0.999046,183.695,1.33398,177.781,233.042,4.83715,75796.3
11196.png,0.00119998,7.85726,0.2798,4.11127e+09,-0.541172,0.998402,91.4548,2.32612,78.2237,252.79,6.05197,84501.7
03064.png,0.0094353,7.64553,0.308411,3.14112e+08,-0.486205,0.996022,85.3058,2.46172,69.5435,189.604,5.65967,47086.6
00071.png,0.00233377,8.22803,0.237045,6.86988e+08,-0.40031,0.991153,518.939,3.15506,458.521,178.942,5.805,53638.8
15200.png,0.000818703,8.69332,0.155853,1.69471e+09,-0.354967,0.987184,512.063,3.2678,448.825,195.438,5.95611,56393.3
11523.png,0.00474681,6.86704,0.459229,7.55246e+08,-0.57458,0.997887,187.904,2.04532,173.545,293.524,5.44399,91519.7
13150.png,0.00149094,7.87861,0.270462,1.18258e+09,-0.483206,0.996419,295.406,2.56382,269.603,191.246,5.85891,56723.5
15596.png,0.00368655,8.14065,0.272186,1.10461e+09,-0.466384,0.996155,234.24,2.7544,205.013,223.098,5.9581,71296.9
08594.png,0.000312073,9.05719,0.112289,3.36832e+09,-0.303929,0.97864,990.921,3.59365,888.984,272.817,5.99911,85272.8
05993.png,0.00286559,7.77604,0.328888,1.18567e+09,-0.50406,0.997129,172.177,2.48094,152.331,252.484,5.84015,72323.1
00494.png,0.000429498,8.39082,0.112335,1.54788e+09,-0.400562,0.991868,203.716,2.82539,174.058,197.348,5.92423,49502.2
07821.png,0.000695716,7.9485,0.284363,3.64994e+09,-0.513044,0.997749,103.171,2.3313,88.509,228.124,6.02561,61544.2
10685.png,0.00312448,7.25522,0.290482,3.77806e+08,-0.437371,0.990746,213.046,2.45788,191.94,263.074,5.30373,71810.6
14439.png,0.00558258,7.07268,0.435104,5.23833e+08,-0.541474,0.997191,185.295,2.25494,166.887,239.454,5.45023,63477.4
12308.png,0.00744715,7.08596,0.469391,1.4272e+09,-0.606967,0.998876,204.143,2.10985,188.871,360.8,5.62681,145099
16200.png,0.000759014,7.99058,0.227325,1.09384e+09,-0.45269,0.994963,160.5,2.52129,140.514,190.1,5.84573,42686.7
14474.png,0.0485953,6.86273,0.414505,6.02999e+07,-0.518643,0.995602,161.87,2.37736,142.958,158.347,5.15562,44199.5
04566.png,0.00237454,7.5878,0.271652,7.18677e+08,-0.498706,0.996508,96.1914,2.36449,82.1929,216.126,5.70271,62929.9
19657.png,0.000635908,8.6808,0.180252,4.65551e+09,-0.393925,0.992283,346.031,3.10226,298.135,231.802,6.0785,71863.8
13668.png,0.000771394,8.30924,0.25769,4.86502e+09,-0.448763,0.995558,357.848,2.89316,316.686,238.218,6.02775,70728.3
02819.png,0.00431079,7.1411,0.467056,1.81116e+09,-0.621193,0.999131,154.568,2.05476,142.311,292.661,5.75686,112128
07480.png,0.000404421,8.76752,0.139496,2.03634e+09,-0.35381,0.987392,408.675,3.21427,353.563,206.168,5.999,53641
05829.png,0.00274079,8.47715,0.224579,1.49142e+09,-0.374226,0.989008,378.806,3.31993,314.309,247.477,5.81525,77764.2
06081.png,0.00197973,8.0904,0.273819,1.47997e+09,-0.454044,0.995327,309.035,2.87973,271.126,211.959,5.89247,62506.2
15264.png,0.000859961,8.34122,0.21434,3.28332e+09,-0.445393,0.995432,352.143,2.86517,314.132,228.1,6.04395,72617.3
07820.png,0.00154935,7.5196,0.37326,2.78867e+09,-0.564323,0.998534,170.828,2.14675,156.556,288.116,5.90543,99856.5
09429.png,0.0181794,7.30563,0.353867,3.59791e+08,-0.503244,0.996035,185.803,2.5857,161.92,274.554,5.46004,105069
08050.png,0.00167311,7.49187,0.297592,8.71061e+08,-0.53552,0.997742,51.5436,2.14885,43.0283,175.678,5.78695,41905.3
01426.png,0.000974816,8.51724,0.2043,2.34595e+09,-0.390649,0.991279,648.525,3.24896,579.781,253.008,5.94691,82672.5
15172.png,0.00360012,7.83869,0.320236,9.12476e+08,-0.438152,0.993339,406.985,2.86235,361.987,299.729,5.66228,102296
11283.png,0.00535128,7.46994,0.345718,3.17633e+08,-0.529873,0.997523,220.948,2.28372,203.48,155.706,5.74242,37502.2
18821.png,0.00317643,7.11799,0.443253,6.82945e+08,-0.570476,0.998164,128.21,2.11806,115.735,213.853,5.57617,53185
06942.png,0.00269343,7.63938,0.387924,2.51184e+09,-0.563921,0.998656,386.343,2.3345,361.329,246.524,5.92464,82803.6
11832.png,0.0230295,7.4932,0.322723,3.00971e+08,-0.463246,0.994108,177.898,2.67238,151.751,300.28,5.45527,110588
06539.png,0.000299564,8.9308,0.113785,3.10013e+09,-0.325776,0.983059,357.196,3.35478,296.067,251.73,6.00274,74753.5
13758.png,0.00123532,7.91698,0.327148,2.42268e+09,-0.500722,0.99726,274.874,2.51045,250.181,249.164,5.94025,74338.5
16422.png,0.00184172,7.58022,0.394363,1.64414e+09,-0.544491,0.998138,278.561,2.50503,253.602,215.156,5.75108,59334.7
16360.png,0.00180554,7.97258,0.331375,2.52854e+09,-0.491449,0.99699,370.812,2.64866,338.622,261.753,5.93302,93593.4
05347.png,0.00233181,7.19993,0.365524,1.68718e+08,-0.487851,0.994874,126.956,2.31853,111.732,106.835,5.41294,16313.6
19113.png,0.00180013,7.6031,0.280273,5.60116e+08,-0.475492,0.995299,131.02,2.39676,114.875,197.787,5.66002,49378.5
12391.png,0.0432893,7.20674,0.345871,5.89746e+07,-0.47221,0.993737,179.199,2.62062,154.629,148.827,5.25737,38548.7
12468.png,0.000449701,8.55882,0.119629,9.57007e+08,-0.33344,0.982279,290.366,3.13202,244.475,201.334,5.80896,47229.5
13957.png,0.00121386,7.9203,0.212479,4.77636e+08,-0.429182,0.992861,171.234,2.6954,145.785,136.61,5.71653,31158.6
11503.png,0.00109174,7.87415,0.293427,9.63991e+08,-0.476093,0.996055,212.354,2.5312,188.825,167.963,5.84038,43346.3
01718.png,0.101791,4.90406,0.654068,6.65543e+07,-0.679517,0.99662,29.8807,1.40622,27.0531,264.266,4.08062,102948
19756.png,0.000243479,8.95444,0.120575,3.31007e+09,-0.327431,0.983572,439.495,3.33856,375.469,220.972,6.02919,59261.2
03529.png,0.00141703,7.67427,0.371506,1.81642e+09,-0.545646,0.998291,176.213,2.25058,159.9,201.404,5.93786,55230
10677.png,0.000642041,8.48186,0.189865,2.8519e+09,-0.391529,0.991239,190.54,2.96946,155.139,263.537,5.9469,80493.6
03900.png,0.000424306,8.72974,0.144485,1.60594e+09,-0.3418,0.985095,358.53,3.25426,302.338,174.93,5.94102,42961.7
07813.png,0.00440331,8.12236,0.21492,5.82954e+08,-0.381391,0.988227,262.629,3.02617,221.996,181.628,5.64186,53000.3
05841.png,0.000962027,8.38942,0.199921,1.85898e+09,-0.399745,0.991783,318.157,3.07022,272.899,198.522,5.9074,56304.2
04733.png,0.000644842,8.6064,0.154984,8.23165e+08,-0.321226,0.97974,802.01,3.3705,720.277,185.067,5.79757,48588.1
03369.png,0.00075129,8.9482,0.117813,9.45995e+08,-0.285706,0.972188,982.34,3.68846,870.305,172.425,5.88555,43793.6
19718.png,0.248378,4.97426,0.584747,1.278e+07,-0.527787,0.985038,286.901,2.09323,266.231,139.022,3.71705,48661.5
07364.png,0.00233347,7.61247,0.355652,2.08222e+09,-0.521147,0.997469,249.475,2.54606,221.974,281.713,5.79547,104924
07512.png,0.0010377,8.50863,0.199982,1.57715e+09,-0.393288,0.991547,368.549,3.11682,318.419,190.739,5.97233,53046.1
03666.png,0.000523437,8.7294,0.146927,4.55923e+09,-0.356066,0.987568,354.973,3.20278,302.568,323.315,5.98648,118749
17321.png,0.000698496,8.29347,0.25914,3.55382e+09,-0.462786,0.996308,282.504,2.69858,252.479,207.338,6.06609,56240.1
17621.png,0.0015838,7.86356,0.27626,8.77333e+08,-0.447539,0.994194,192.571,2.68278,165.802,195.86,5.73566,52448.9
12998.png,0.000196717,9.06258,0.0954437,2.39499e+09,-0.282084,0.971987,404.72,3.47851,332.4,225.547,5.94438,58669
11461.png,0.0103057,8.12177,0.226883,4.97485e+08,-0.391241,0.989566,320.857,3.11945,272.859,268.132,5.66433,92865.1
15093.png,0.000544754,8.50522,0.173325,4.32358e+09,-0.417102,0.993839,257.374,2.90149,221.958,252.361,6.04933,79480.3
19510.png,0.00163669,8.17133,0.262009,1.96708e+09,-0.451327,0.99536,461.284,2.89924,416.936,221.851,5.93658,74646.8
06577.png,0.0216226,7.47841,0.301773,2.93231e+08,-0.462767,0.994018,154.766,2.68778,130.216,278.605,5.426,99653.5
05779.png,0.0008532,8.143,0.185333,3.8769e+08,-0.312905,0.973567,352.122,3.17386,298.232,179.425,5.49741,35188.4
17236.png,0.00102797,8.1095,0.24437,1.60076e+09,-0.441852,0.994541,192.098,2.72008,164.398,217.18,5.87737,63756.7
17515.png,0.000289864,9.19952,0.0950165,3.77804e+09,-0.294247,0.976989,1364.03,3.73538,1236.01,228.634,6.06179,69992.8
17178.png,0.000812015,8.5256,0.175797,5.07463e+09,-0.41467,0.993699,198.064,3.01642,160.917,276.364,6.04006,97472.1
06366.png,0.00284341,7.42518,0.395676,3.79932e+08,-0.513106,0.996793,201.147,2.34292,181.212,140.643,5.62365,27806.9
16169.png,0.00702874,6.89548,0.463837,5.53185e+08,-0.613717,0.998803,230.803,1.90045,219.063,213.139,5.57063,63101.9
19786.png,0.00187431,7.64522,0.290497,3.35546e+08,-0.459841,0.994388,154.983,2.49723,134.448,138.152,5.63682,27698.4
06200.png,0.00175148,7.86029,0.270844,6.7921e+08,-0.463564,0.995282,274.845,2.63233,247.691,173.288,5.78734,50576.5
04814.png,0.0014324,8.41546,0.23407,2.97799e+09,-0.421799,0.99394,440.078,3.00379,390.649,268.811,5.99295,90382.5
07653.png,0.00110906,8.04396,0.284073,9.41894e+08,-0.455604,0.995297,205.484,2.63079,179.814,157.973,5.87505,36304.3
17169.png,0.0229679,6.81521,0.463852,1.50024e+08,-0.575614,0.997818,315.94,2.13856,297.598,186.077,5.3613,60097.9
03490.png,0.000274534,8.82547,0.0884857,1.02376e+09,-0.300656,0.975911,384.643,3.35729,323.517,171.52,5.8434,40741.1
10855.png,0.00593388,7.60574,0.339584,4.63629e+08,-0.469704,0.99495,338.538,2.64879,305.776,211.923,5.59947,56331.4
04284.png,0.000502934,8.79497,0.179916,2.48234e+09,-0.353101,0.987425,538.109,3.33529,468.065,196.227,6.00907,51414.7
07827.png,0.000701826,8.30611,0.201736,2.1881e+09,-0.436098,0.994713,239.673,2.79914,208.651,193.222,5.9849,51041.1
03583.png,0.121007,5.93163,0.496368,6.76657e+07,-0.521123,0.991849,373.587,2.26297,350.199,296.989,4.46516,127461
10081.png,0.000884947,8.16179,0.25528,3.20766e+09,-0.472066,0.996492,363.164,2.69686,330.202,241.231,6.02201,85652
16491.png,0.0142395,6.36405,0.480515,1.9161e+08,-0.549484,0.99571,232.664,2.12282,215.407,227.009,4.99664,66946.9
18662.png,0.00939855,6.77253,0.346909,2.86666e+07,-0.399034,0.981757,181.6,2.50762,159.658,57.6615,4.88003,9831.77
14025.png,0.00825275,7.10636,0.437088,9.16813e+08,-0.563665,0.997962,273.48,2.33474,252.686,339.971,5.51817,133153
05510.png,0.00129001,7.53005,0.305847,1.02529e+09,-0.494415,0.996164,98.7283,2.26629,85.4265,230.206,5.67431,58836.8
16998.png,0.0483446,6.47983,0.500259,8.44956e+07,-0.601617,0.997967,108.467,1.97412,97.8642,187.373,5.15222,61462.9
15560.png,0.000405216,8.73675,0.157394,1.74383e+09,-0.348612,0.986361,589.506,3.31788,521.139,186.134,5.96138,51631.5
18127.png,0.000847746,8.27418,0.235016,3.15447e+09,-0.450818,0.995593,349.704,2.77712,314.206,230.86,6.01405,68066.5
07531.png,0.00298542,7.30873,0.33168,2.52398e+08,-0.498337,0.995789,86.0008,2.33197,72.211,121.304,5.52219,25059.3
07112.png,0.00585965,6.93981,0.462952,7.76278e+08,-0.59722,0.998537,268.411,2.00029,254.015,299.244,5.56882,97607.6
19749.png,0.000489276,8.77442,0.133713,1.68343e+09,-0.321289,0.981038,353.141,3.36491,290.924,205.239,5.88247,51404.7
00462.png,9.61763e-05,9.67445,0.0426331,1.10901e+10,-0.217649,0.947383,1435.14,4.11915,1255.59,269.858,6.09426,86396.8
01301.png,0.00122205,7.99344,0.323212,5.38254e+09,-0.518245,0.997972,180.122,2.47534,158.585,258.234,6.05058,84632.4
15446.png,0.0053174,6.85021,0.4431,2.39207e+08,-0.582914,0.998082,141.727,1.92378,131.699,152.739,5.46477,36452.1
09576.png,0.00160728,7.66598,0.321503,1.00135e+09,-0.509053,0.997116,176.209,2.38442,157.228,206.187,5.80643,52130.4
18139.png,0.00222414,7.42244,0.307587,4.90052e+08,-0.510447,0.996672,148.127,2.27,132.778,181.689,5.65282,41024.2
10008.png,0.000598906,8.58795,0.151001,1.96393e+09,-0.351611,0.986019,422.887,3.26671,363.778,241.124,5.88279,78041.1
08851.png,0.000478467,8.76107,0.136642,2.35585e+09,-0.353855,0.987381,367.841,3.27463,310.986,196.889,6.00275,54304.6
12837.png,0.00212785,7.75427,0.271545,1.02995e+09,-0.469782,0.99538,157.513,2.54687,136.843,194.915,5.72619,62324
03168.png,0.000449459,8.78536,0.0979309,1.08652e+09,-0.310366,0.978289,476.974,3.45476,405.389,181.738,5.86844,55688.7
11164.png,0.00148862,8.13611,0.244659,1.20817e+09,-0.451224,0.995255,222.208,2.72228,194.186,175.823,5.92991,52343.2
01844.png,0.00127789,8.30857,0.228867,1.84133e+09,-0.392672,0.990621,411.935,3.0657,362.57,281.166,5.82311,91959.5
02306.png,0.000777214,9.27445,0.107071,3.22893e+09,-0.281037,0.973446,1262.65,3.92309,1115.57,253.927,6.09844,87029
11502.png,0.00361046,6.98783,0.438583,4.63114e+08,-0.576009,0.998116,92.4304,1.97948,83.7033,193.543,5.53932,44034.1
04217.png,0.00102837,7.9123,0.262054,5.05555e+08,-0.430514,0.992965,268.589,2.67083,238.359,141.095,5.70828,26445.1
09058.png,0.00567773,6.91152,0.511673,5.59138e+08,-0.629949,0.999063,273.342,1.9219,259.463,165.279,5.62939,53092.1
19958.png,0.000428022,8.39226,0.174652,1.50935e+09,-0.410464,0.992877,272.596,2.84749,240.009,165.424,5.95854,39465.6
14081.png,0.00451238,7.42376,0.337891,2.129e+08,-0.427713,0.990542,352.61,2.73824,315.478,166.377,5.35752,32364.5
15670.png,0.000529229,8.51964,0.188934,2.48539e+09,-0.389077,0.991111,298.306,3.07325,253.583,227.773,5.9474,64226.6
02575.png,0.00187578,7.92144,0.280716,3.53349e+08,-0.410085,0.990932,284.172,2.79577,249.807,126.736,5.62897,22538.3
13360.png,0.0029516,7.43012,0.406235,1.41355e+09,-0.582192,0.998788,153.883,2.1109,141.292,214.882,5.8627,64346.4
13947.png,0.00136092,7.44184,0.384628,2.1756e+09,-0.586698,0.998877,88.2187,2.0559,78.87,238.192,5.91278,75128.7
06977.png,0.000761705,8.21091,0.204483,6.94499e+08,-0.357864,0.984911,180.409,2.9552,146.196,172.645,5.66123,36290.3
16383.png,0.00365365,8.40525,0.201431,7.79058e+08,-0.371363,0.988214,587.004,3.34413,514.488,229.844,5.84584,83293.6
07376.png,0.00206072,7.56706,0.333542,1.38129e+09,-0.516809,0.997226,334.12,2.41832,309.464,292.778,5.75737,104105
07639.png,0.00175616,7.82468,0.309616,1.3972e+09,-0.517903,0.997713,183.33,2.41225,164.304,213.016,5.95013,65893
14523.png,0.00258175,7.10207,0.362701,1.08069e+09,-0.570668,0.998144,189.207,2.0184,176.784,286.337,5.64105,88850.3
08780.png,0.000278795,8.87713,0.114304,3.38626e+09,-0.343939,0.986305,399.352,3.3035,339.863,235,6.03205,67198.9
12868.png,0.000791803,8.32958,0.184174,1.13893e+09,-0.356565,0.985396,223.407,2.99119,185.18,234.34,5.74086,60267
02783.png,0.0502964,7.07657,0.381958,8.69053e+07,-0.487571,0.994383,203.149,2.63935,174.689,199.356,5.2012,65642.8
15258.png,0.0306573,6.80151,0.368423,1.9398e+08,-0.499706,0.994232,128.004,2.36602,112.16,280.187,5.08743,99981.1
13653.png,0.00132449,8.19446,0.268448,9.54622e+08,-0.404197,0.991469,429.722,2.95137,382.817,206.533,5.78687,48557.8
08074.png,0.00186234,7.7309,0.252701,5.91755e+08,-0.420151,0.991162,294.561,2.72909,262.437,247.359,5.53414,70130.3
03540.png,0.0016992,8.01214,0.228424,3.75774e+08,-0.396562,0.989712,348.589,2.8848,308.759,162.344,5.66483,34921
14747.png,0.00042821,8.59455,0.193573,5.28635e+09,-0.413151,0.993792,309.832,2.95668,269.749,234.46,6.0936,67811.5
13219.png,0.000659939,8.34743,0.166718,1.04149e+09,-0.375885,0.988601,219.749,2.9081,185.949,214.55,5.81748,52718.2
03337.png,0.00119352,8.41669,0.197876,1.01688e+09,-0.387128,0.990434,504.192,3.15404,446.246,172.322,5.90155,46474.9
12071.png,0.0014811,8.10941,0.257172,1.23579e+09,-0.441503,0.994513,252.097,2.8305,218.403,201.168,5.88292,61113.9
06408.png,0.00639287,7.53378,0.344894,1.15787e+09,-0.532342,0.997716,136.671,2.46304,118.243,319.531,5.72264,118380
12557.png,0.00301199,7.74726,0.347488,1.51463e+09,-0.508118,0.997235,203.975,2.55534,180.256,265.348,5.79818,82293.9
02383.png,0.00154182,7.18438,0.393311,1.35782e+09,-0.5963,0.998793,25.3173,1.81744,20.8623,212.75,5.78572,53390.5
19918.png,0.00807684,6.99036,0.455139,5.85411e+08,-0.575609,0.998107,205.452,2.23577,189.07,251.625,5.42583,76644.2
09457.png,0.000702996,8.19728,0.190582,1.94863e+09,-0.444807,0.995009,303.128,2.72052,273.643,204.459,5.94767,62918.8
01944.png,0.000727207,8.11273,0.205978,1.37305e+09,-0.458974,0.995674,252.174,2.62956,226.063,184.912,5.94517,50401
12701.png,0.00778733,6.56481,0.519043,7.76384e+08,-0.610314,0.998325,103.581,2.00291,92.3528,315.791,5.27066,107369
02879.png,0.00200471,7.57409,0.377762,2.60597e+09,-0.563624,0.998579,156.352,2.19907,142.326,269.821,5.91694,90064.6
06241.png,0.00191518,7.49526,0.371277,1.28159e+09,-0.580656,0.998823,148.296,2.0634,136.783,184.239,5.94018,47179.4
15901.png,0.00173304,8.64113,0.180557,1.85139e+09,-0.373421,0.989677,455.848,3.26652,395.363,237.587,5.98125,80274.6
18034.png,0.000861601,7.91056,0.306534,4.18836e+09,-0.535501,0.998329,175.763,2.39397,157.892,221.121,6.07133,70520.9
17994.png,0.00585488,6.94303,0.51236,5.20971e+08,-0.616235,0.998888,232.834,2.0016,218.396,185.744,5.57286,48758
14543.png,0.00503281,6.81714,0.410797,5.50559e+08,-0.557793,0.997254,104.056,2.02412,94.5774,277.43,5.36154,85711.1
00700.png,0.00110214,8.18863,0.207199,8.38405e+08,-0.405638,0.991587,392.706,2.95088,347.956,201.386,5.81095,51660
03515.png,0.00222326,7.48755,0.353363,1.4671e+09,-0.538342,0.997826,193.394,2.26726,176.346,288.032,5.78683,91562.9
