Image,Energy,Entropy,InverseDifference,Correlation,InfoMeasureCorrelation1,InfoMeasureCorrelation2,Contrast,DifferenceEntropy,DifferenceVariance,SumAverage,SumEntropy,SumVariance
06359.png,0.000179532,9.19309,0.0804138,6.27524e+09,-0.307606,0.980572,433.552,3.50362,359.021,245.161,6.10627,72613.4
05267.png,0.000556013,8.6469,0.135971,1.71603e+09,-0.368554,0.98903,473.54,3.21151,415.661,203.964,5.97429,57997.2
14849.png,0.000524832,8.40358,0.12944,1.05776e+09,-0.372968,0.988461,274.094,2.99506,233.553,184.636,5.84852,42535.3
07928.png,0.00175322,7.60203,0.252655,4.02943e+08,-0.441483,0.992766,156.467,2.52821,135.226,183.161,5.55548,38917
05397.png,0.000670713,8.3863,0.160416,1.5781e+09,-0.39902,0.991684,182.225,2.90595,149.893,200.501,5.91447,58031.1
02715.png,0.000527002,8.50116,0.1586,2.28912e+09,-0.414331,0.99359,257.604,2.87096,223.417,208.577,6.04207,60607.3
01675.png,0.000362232,8.69951,0.135498,2.03554e+09,-0.364193,0.988678,307.524,3.10843,261.068,183.346,5.99985,44792.2
11328.png,0.00074413,8.0178,0.235809,2.43422e+09,-0.48989,0.997014,220.262,2.48878,197.211,201.721,5.9881,55500.4
10799.png,0.000703591,8.9,0.132462,2.97257e+09,-0.349728,0.987419,567.856,3.37933,496.989,201.419,6.07237,58924.4
16624.png,0.00377339,7.74476,0.307175,1.34871e+09,-0.510235,0.997307,331.893,2.5712,303.51,282.422,5.84964,105189
14937.png,0.00202347,7.51396,0.287827,2.8176e+08,-0.464534,0.994289,207.535,2.51873,184.823,132.11,5.5582,25424.3
10943.png,0.00369148,8.00951,0.187943,4.80912e+08,-0.378271,0.987069,295.944,3.05014,253.442,198.721,5.57114,61028
00731.png,0.000870335,9.39353,0.0844879,2.93486e+09,-0.253916,0.963977,1093.15,4.012,940.91,254.029,6.06152,82243.2
12532.png,0.00114735,8.28381,0.162628,5.07016e+08,-0.366292,0.986767,545.119,3.23646,481.294,136.898,5.76209,36880
05354.png,0.00506831,6.52855,0.347504,9.55257e+07,-0.511261,0.994009,95.3897,1.94572,86.9356,135.321,5.06547,21491.2
09685.png,0.000417528,8.6071,0.088913,9.84737e+08,-0.304372,0.975149,312.426,3.27938,257.542,226.37,5.74609,56335.5
17933.png,0.0536453,6.49399,0.414001,6.42363e+07,-0.556845,0.996438,97.5993,2.05907,87.7139,188.021,5.02302,52332.9
01465.png,0.00123414,8.10587,0.232712,1.47759e+09,-0.442782,0.994599,290.436,2.79731,256.842,210.45,5.89157,71796.5
04470.png,0.00178903,8.07645,0.2379,1.92696e+09,-0.476381,0.996518,171.875,2.6766,146.729,222.909,5.96733,71982.3
14472.png,0.000827999,7.91742,0.247925,1.16724e+09,-0.467171,0.995669,114.814,2.47463,97.0991,186.275,5.8426,41707.4
12854.png,0.00250845,7.6883,0.324524,1.87784e+09,-0.509192,0.99717,382.47,2.54245,352.04,308.609,5.82486,115407
11280.png,0.00197274,7.85238,0.244232,1.48104e+09,-0.483681,0.996382,243.779,2.58696,218.583,257.026,5.85235,88343.5
04856.png,0.000166407,9.34908,0.0666809,1.02035e+10,-0.277194,0.972804,703.289,3.71818,599.03,273.252,6.10572,88139.8
19574.png,0.000725685,8.64677,0.168289,2.50938e+09,-0.338302,0.983866,852.743,3.4426,761.136,314.656,5.86737,108367
14423.png,0.00124433,7.80174,0.18042,3.16795e+08,-0.406291,0.989907,181.503,2.66049,156.524,143.667,5.57854,30364.6
01938.png,0.109395,5.58147,0.553543,9.32659e+07,-0.55856,0.992977,507.815,2.24356,477.64,354.661,4.29277,160331
18775.png,0.00124555,8.40532,0.196533,2.12226e+09,-0.421317,0.993871,278.051,3.01777,237.641,199.77,5.98633,61228.9
12240.png,0.00112284,8.18489,0.186829,9.08197e+08,-0.427968,0.9937,201.008,2.79522,171.061,159.565,5.88546,41245.4
14352.png,0.00473343,7.47328,0.335342,9.51965e+08,-0.519573,0.997158,290.705,2.47661,265.233,264.202,5.69111,99384.1
05684.png,0.000314576,8.72098,0.119141,1.69335e+09,-0.323675,0.981188,283.283,3.21398,232.395,226.126,5.87379,57292.9
06387.png,0.000557598,8.59241,0.123459,1.75938e+09,-0.383013,0.990692,329.919,3.05608,285.772,220.099,5.99046,61956.7
05138.png,0.000348645,8.50738,0.0928955,7.70304e+08,-0.308374,0.975452,187.242,3.1092,146.043,194.522,5.7008,42871.6
08760.png,0.000304374,8.79442,0.124466,3.44231e+09,-0.358955,0.988346,338.549,3.18099,287.589,224.13,6.03555,63136.5
19336.png,0.000699625,8.65092,0.132065,2.56714e+09,-0.378097,0.990341,439.641,3.14081,386.883,237.42,6.01405,75321
10603.png,0.000360828,8.44556,0.0958252,1.35176e+09,-0.339694,0.982822,172.67,3.00243,137.415,277.547,5.7586,82762.2
02946.png,0.00256339,7.93694,0.283005,7.99124e+08,-0.468732,0.995797,320.257,2.75423,285.914,166.746,5.85215,49442
17877.png,0.000431414,8.46309,0.12265,1.88871e+09,-0.398849,0.991967,237.96,2.91526,203.58,221.291,5.95855,61663.5
00688.png,0.000301297,8.72587,0.123795,2.47181e+09,-0.350976,0.986716,335.66,3.1663,285.566,222.94,5.96237,58851.8
06049.png,0.00317679,6.63112,0.32637,6.34062e+07,-0.513454,0.994613,33.6029,1.88981,28.257,79.6308,5.14049,9186.16
04740.png,0.000586085,8.1909,0.210175,4.03243e+09,-0.478984,0.996875,183.176,2.54433,160.997,205.376,6.07007,58533.6
19941.png,0.107459,5.51715,0.587112,1.03945e+08,-0.591788,0.994853,433.142,2.07669,409.577,386.464,4.30498,173833
04420.png,0.00132369,7.88928,0.186996,6.45741e+08,-0.453025,0.994671,130.05,2.5473,110.863,184.147,5.7765,46485.9
01679.png,0.330647,3.03853,0.777756,4.03892e+07,-0.656212,0.973374,211.591,1.21047,205.293,439.705,2.53,214313
17089.png,0.000524995,8.33896,0.151443,1.3899e+09,-0.4018,0.99179,466.51,2.90087,424.634,179.817,5.89654,49605.7
13851.png,0.00379764,6.73193,0.458038,4.63107e+08,-0.605915,0.998459,138.993,1.83152,130.138,154.553,5.4752,49620.2
01283.png,0.00180133,7.55191,0.275711,8.07903e+08,-0.509178,0.99689,143.935,2.37458,127.514,199.887,5.73666,52548.5
03131.png,0.000526749,8.52931,0.157135,2.56277e+09,-0.412692,0.993545,338.292,2.94544,297.651,184.839,6.0556,51533.8
06519.png,0.0240214,7.30654,0.372665,3.47645e+08,-0.511326,0.996437,284.186,2.56566,255.976,328.433,5.463,129949
07513.png,0.00122661,8.1062,0.234619,1.72999e+09,-0.445429,0.994786,190.033,2.77245,160.494,240.482,5.88595,69879.3
15570.png,0.00062556,8.05841,0.226379,3.83644e+09,-0.485844,0.996918,75.2499,2.38886,60.9292,264.091,6.00664,78863.2
05171.png,0.00344016,8.56128,0.172546,1.11044e+09,-0.385446,0.990853,520.397,3.21209,460.135,224.636,5.96584,72002.1
05668.png,0.0010037,8.57632,0.186737,2.35611e+09,-0.385357,0.990914,335.966,3.24453,281.229,218.553,5.96463,64437.1
13623.png,0.0205786,6.6638,0.49884,1.21435e+08,-0.58947,0.997958,337.873,2.07682,318.682,141.092,5.31215,43357
12993.png,0.000148698,9.11127,0.0564728,4.3622e+09,-0.305682,0.979513,240.677,3.34243,183.78,236.137,6.05823,65485.5
06404.png,0.000375371,8.89492,0.101562,2.12998e+09,-0.305886,0.977952,403.002,3.3983,335.654,250.394,5.91901,70494.2
08873.png,0.00128128,7.70595,0.264984,7.64174e+08,-0.460938,0.994665,235.437,2.58625,209.23,185.422,5.67914,50425.1
08847.png,0.0013452,7.7411,0.31691,1.4665e+09,-0.518111,0.997586,384.023,2.4677,357.358,185.999,5.89656,52054.4
17774.png,0.000266724,8.87082,0.0962219,6.38658e+09,-0.3487,0.987108,351.275,3.28246,294.187,285.278,6.04551,99109.7
03122.png,0.00226344,8.10566,0.173035,7.27922e+08,-0.355714,0.983719,437.172,3.10436,385.274,260.946,5.5887,81950.7
15312.png,0.0151962,5.76313,0.58905,5.20576e+07,-0.65118,0.997967,49.0181,1.52744,45.2419,79.5261,4.82765,16813.3
17928.png,0.00392069,7.43317,0.286499,1.52585e+08,-0.449377,0.992757,279.457,2.59071,252.587,104.82,5.46194,23484.9
15447.png,0.00033591,8.91253,0.089859,3.88367e+09,-0.336986,0.985235,434.154,3.40438,365.934,251.79,6.03813,83736.4
16094.png,0.00116709,8.40916,0.169998,1.6725e+09,-0.388297,0.990539,510.612,3.10557,455.866,245.374,5.89922,81348
18180.png,0.000730502,8.29012,0.192947,1.44658e+09,-0.406562,0.992117,194.515,2.85256,162.161,183.855,5.87658,43168.9
14354.png,0.00126643,7.84512,0.163727,9.29581e+08,-0.41853,0.991487,275.525,2.72415,244.893,275.098,5.63549,100332
04011.png,0.00803115,6.76631,0.37677,1.42694e+08,-0.540411,0.996421,194.119,2.16584,179.167,124.822,5.29137,34397.2
04335.png,0.000310291,8.60232,0.117065,4.45401e+09,-0.378935,0.990255,114.919,2.90495,85.3073,254.371,5.98986,76201.5
19239.png,0.000122357,9.34387,0.0475159,2.7193e+09,-0.25547,0.964179,615.839,3.70924,516.773,206.462,6.02273,53310.1
14566.png,0.00281507,7.38508,0.376251,1.46413e+09,-0.55095,0.998036,318.527,2.35694,293.895,289.389,5.75851,100682
19048.png,0.00220701,7.10837,0.425339,5.07889e+08,-0.586614,0.998527,100.42,1.88844,92.0797,145.799,5.68069,26910.3
04992.png,0.000291605,8.99533,0.104843,4.41414e+09,-0.329953,0.984336,455.711,3.43717,384.812,225.34,6.05418,64852.2
00793.png,0.00197713,7.24975,0.324646,4.98139e+08,-0.529063,0.997093,124.932,2.13705,113.283,161.186,5.59533,34584.6
04146.png,0.000888071,7.9004,0.228317,1.37111e+09,-0.486529,0.996624,235.88,2.50778,212.44,196.894,5.897,62187.1
12486.png,0.00120572,8.24414,0.231491,2.1372e+09,-0.462605,0.996192,324.834,2.77664,290.063,192.225,6.03603,56759.4
01940.png,0.00166559,7.63148,0.236847,2.75458e+08,-0.439028,0.992652,342.37,2.61358,311.977,124.584,5.57646,29647.8
16369.png,0.000839753,8.13807,0.212662,5.81681e+08,-0.405905,0.991424,226.826,2.80294,195.774,145.52,5.77693,28770.2
16065.png,0.0279086,6.56695,0.392624,2.01582e+08,-0.530713,0.995349,105.306,2.15519,93.6235,287.599,5.05315,109026
04067.png,0.0309221,6.20838,0.521179,3.35576e+07,-0.588378,0.997002,210.749,1.99975,196.119,83.176,4.92546,17014.4
10934.png,0.0507429,6.72512,0.439346,1.06988e+08,-0.559971,0.997125,299,2.2348,279.401,231.925,5.19355,81887.3
01298.png,0.00316379,7.64163,0.214386,1.00405e+08,-0.371625,0.983496,422.521,2.89255,379.779,101.273,5.36595,18957.5
07803.png,0.000883929,7.74513,0.251465,1.02251e+09,-0.496675,0.996765,64.8384,2.27358,53.2672,165.431,5.83412,35024.7
08216.png,0.000982688,8.2363,0.199554,2.83336e+09,-0.437333,0.99459,293.654,2.90252,256.419,276.4,5.94934,101284
18014.png,0.000187342,9.17974,0.0904388,5.11533e+09,-0.303557,0.979436,607.846,3.54865,523.244,239.199,6.08342,70082.5
04236.png,0.00221288,7.84043,0.272018,1.55183e+09,-0.500577,0.997114,193.162,2.43094,172.906,270.662,5.89515,86718.8
09246.png,0.00253005,7.55986,0.353928,1.88574e+09,-0.54884,0.998221,203.979,2.3436,185.376,287.854,5.86336,102199
10789.png,0.000446055,8.36687,0.159058,1.67579e+09,-0.416069,0.993295,233.221,2.80409,202.389,200.906,5.95653,51034.6
01457.png,0.00349453,7.56088,0.304886,6.15505e+08,-0.441244,0.992541,251.845,2.72512,218.76,262.127,5.51391,78541.3
01918.png,0.00049325,8.50222,0.124146,1.55622e+09,-0.369118,0.9884,358.25,3.05889,312.436,263.913,5.883,82998.8
10516.png,0.00364789,7.54988,0.267258,1.11364e+09,-0.481131,0.995488,347.328,2.72164,311.876,347.966,5.64247,130139
12344.png,0.000663898,8.44065,0.130081,1.63784e+09,-0.384189,0.990168,261.445,2.98328,222.721,202.721,5.90102,64181.1
18096.png,0.00121003,7.7797,0.238083,1.12059e+09,-0.486032,0.996352,155.806,2.42495,137.133,196.126,5.82011,49691.3
03921.png,0.00169194,7.31824,0.293198,8.04576e+08,-0.525475,0.997084,68.5017,2.08881,59.1678,208.52,5.636,53128.7
15897.png,0.00970969,6.87894,0.299881,3.70406e+07,-0.425006,0.987009,100.253,2.41093,85.1452,81.9244,5.02493,11507.6
18880.png,0.000233863,8.85803,0.109741,4.03605e+09,-0.356191,0.988241,268.392,3.17139,221.183,243.681,6.06296,71149
00328.png,0.000582835,8.36717,0.16983,2.8856e+09,-0.419018,0.993563,287.782,2.84852,252.397,242.444,5.97336,70419.4
11492.png,0.000374688,8.72432,0.121201,2.81202e+09,-0.35656,0.987614,402.562,3.16244,350.286,246.83,5.97805,70139.8
19821.png,0.00557633,7.66772,0.292267,4.83142e+08,-0.514714,0.997336,205.121,2.45236,185.242,167.308,5.79697,46578.6
03480.png,0.000443261,8.54002,0.14978,1.81655e+09,-0.388408,0.991121,234.145,2.95392,197.422,194.717,5.97936,47925.1
06473.png,0.000312572,8.80508,0.0966797,6.03626e+08,-0.253649,0.957365,453.063,3.50611,376.632,168.815,5.69303,33048.3
15060.png,0.000729691,8.11686,0.216064,2.4467e+09,-0.477249,0.996648,231.407,2.55358,207.015,200.849,6.01554,56218
16657.png,0.00262759,6.93021,0.315704,2.38931e+08,-0.514595,0.995626,80.0809,2.04624,71.122,158.176,5.32695,28740.4
03338.png,0.000346425,8.74791,0.100616,1.51686e+09,-0.3342,0.983683,210.964,3.18312,165.212,194.413,5.92046,49505.9
13487.png,0.000417458,8.44705,0.13887,2.49577e+09,-0.400531,0.992098,188.288,2.87752,156.954,230.56,5.96118,66315.6
12869.png,0.0522789,5.26025,0.603745,1.96981e+08,-0.602019,0.994321,174.26,1.85861,161.955,403.872,4.19872,179235
10526.png,0.000150325,9.223,0.0526428,3.61569e+09,-0.272089,0.969836,597.348,3.63899,505.883,240.571,6.00236,67768
11938.png,0.000690499,8.27944,0.199524,3.08589e+09,-0.454966,0.995849,371.751,2.74053,337.733,232.683,6.03655,74575.9
13381.png,0.000885995,8.15107,0.194565,1.71506e+09,-0.44952,0.995189,206.518,2.7004,179.04,208.927,5.93032,62462.1
04550.png,0.00266836,7.70437,0.328293,1.04031e+09,-0.51613,0.997452,259.054,2.59594,230.676,194.942,5.82378,54008.4
04675.png,0.00110801,8.54795,0.158707,7.5104e+08,-0.358199,0.986928,414.348,3.19596,359.59,147.429,5.88712,37083.3
19023.png,0.000675354,8.01713,0.184326,5.6608e+08,-0.373108,0.986354,274.77,2.8496,241.639,192.93,5.58926,43117.4
12659.png,0.000478884,8.42876,0.147385,1.738e+09,-0.403907,0.992377,197.37,2.84921,166.685,173.318,5.96591,41558.4
02500.png,0.0015032,7.94018,0.231323,6.51938e+08,-0.453258,0.994833,261.256,2.6382,233.098,189.38,5.79339,50548
00440.png,0.00135448,7.90067,0.230652,1.19895e+09,-0.478038,0.996211,193.046,2.58984,169.669,180.16,5.86897,56754.4
07776.png,0.00114624,7.72048,0.196823,2.68407e+08,-0.435021,0.99262,154.811,2.48158,135.539,126.217,5.613,26370.5
12221.png,0.00591399,6.58414,0.514084,1.58781e+08,-0.62318,0.998624,138.101,1.81801,128.704,118.444,5.39796,21314.7
11141.png,0.000401992,8.40783,0.132584,1.67416e+09,-0.392703,0.991084,171.158,2.83066,141.576,205.312,5.91368,49753.2
19990.png,0.000583145,8.45346,0.171387,3.16384e+09,-0.418695,0.993816,254.047,2.87957,219.766,221.505,6.02269,65487.8
01068.png,0.000552495,8.53839,0.157867,1.62728e+09,-0.380771,0.990191,316.491,3.05681,270.961,179.092,5.95436,44288.5
00963.png,0.00806541,6.53554,0.329254,5.82953e+07,-0.498208,0.993013,103.29,2.05384,92.9182,100.745,5.03116,21853.3
11105.png,0.00827907,7.0557,0.387543,8.11146e+08,-0.526629,0.996533,461.249,2.41826,431.927,342.459,5.42292,148465
01520.png,0.00112265,7.73796,0.229507,5.41805e+08,-0.465554,0.995074,194.967,2.43968,175.274,163.258,5.72108,33471.2
17710.png,0.00794394,6.64593,0.507751,4.811e+08,-0.630345,0.99882,146.586,1.85747,137.193,236.932,5.42417,67333.5
03668.png,0.00188618,7.6607,0.317352,1.76903e+09,-0.546093,0.998281,162.445,2.23,147.519,229.803,5.93384,72896.5
10425.png,0.000819357,8.12712,0.186646,1.80834e+09,-0.44748,0.994997,229.508,2.6578,202.998,226.987,5.91997,66119.5
08126.png,0.00773048,6.52485,0.492844,5.13105e+08,-0.604055,0.998115,167.629,1.92802,156.459,279.911,5.26879,86978.6
07996.png,0.00156671,7.98785,0.295685,3.51344e+09,-0.491991,0.997041,430.619,2.67578,395.111,304.869,5.95929,112591
01292.png,0.000314387,8.58498,0.114502,1.86087e+09,-0.370713,0.989052,176.773,2.96282,142.418,199.943,5.9488,49519.6
02735.png,0.00226019,7.57692,0.279846,3.88762e+08,-0.470328,0.994901,274.402,2.51271,249.192,156.628,5.62796,34672.4
13949.png,0.000404796,8.55912,0.145981,2.27599e+09,-0.387025,0.991042,295.458,3.0373,253.984,205.215,5.98395,57392.4
00301.png,0.0742348,5.58135,0.588181,1.34393e+08,-0.630481,0.996881,215.919,1.82698,203.823,358.338,4.49336,155979
14637.png,0.000547923,8.64989,0.134445,1.63569e+09,-0.366409,0.988735,631.026,3.19652,566.571,231.131,5.96974,64434.8
08165.png,0.00109445,7.95936,0.216232,1.29714e+09,-0.452321,0.99483,415.277,2.70202,380.724,261.511,5.81929,80879.1
01652.png,0.00173079,7.73196,0.298431,1.57921e+09,-0.512508,0.997375,217.309,2.40733,196.563,234.444,5.87219,76785.1
05229.png,0.0258208,6.90844,0.377701,1.53417e+08,-0.529112,0.996275,150.746,2.33775,134.206,201.015,5.24763,64012.4
16531.png,0.00333558,8.32404,0.188538,9.98035e+08,-0.396357,0.991122,236.632,3.0362,196.322,242.165,5.85835,82312.5
15772.png,0.0946518,4.90102,0.636353,1.77901e+07,-0.66488,0.996015,181.94,1.41071,176.24,92.0161,4.14898,30212.5
01517.png,0.0211167,7.47776,0.339539,3.27259e+08,-0.488625,0.995705,762.226,2.73343,714.582,289.947,5.53785,110712
13562.png,0.000772479,8.39588,0.154892,1.04446e+09,-0.386988,0.990313,456.58,3.09219,404.858,183.773,5.88496,54751.7
02068.png,0.00131836,7.87325,0.241837,1.33072e+09,-0.481579,0.996336,132.682,2.53203,113.079,201.675,5.86578,60742.7
15571.png,0.000325643,8.91597,0.0980988,1.67069e+09,-0.29127,0.973775,481.607,3.48395,405.921,216.095,5.87426,56304.7
18746.png,0.0005353,8.40043,0.104172,3.39842e+08,-0.316254,0.976792,261.219,3.13228,216.227,133.365,5.66778,28415.8
11100.png,0.000309275,8.7719,0.116501,5.96003e+09,-0.383722,0.991521,333.069,3.09588,287.124,257.316,6.11167,84002
19747.png,0.00206158,7.5507,0.2715,5.55603e+08,-0.504313,0.996683,152.903,2.32179,136.407,179.51,5.73088,44645.7
11095.png,0.000883439,7.79274,0.245529,1.32925e+09,-0.518694,0.997691,99.3952,2.22022,87.0541,176.998,5.93856,42200.8
17338.png,0.0135009,6.03156,0.478409,2.90948e+08,-0.60601,0.997208,61.0986,1.69856,56.0201,224.025,4.93125,88740.5
02232.png,0.000432434,8.51855,0.160751,2.92865e+09,-0.407328,0.993021,309.009,2.91529,269.831,217.32,6.02674,59675
01357.png,0.000621921,8.23623,0.171143,2.25809e+09,-0.431307,0.994145,104.506,2.64558,83.1452,249.255,5.93092,70741.5
18966.png,0.00167495,7.77576,0.313156,1.80541e+09,-0.498373,0.996893,224.233,2.54173,200.413,271.794,5.83893,93064.2
02343.png,0.00745041,7.75149,0.269531,6.75352e+08,-0.484552,0.99619,135.599,2.50999,116.98,262.102,5.75235,87015.9
07690.png,0.0055808,7.90677,0.227829,7.00985e+08,-0.446336,0.994237,151.768,2.78497,124.594,264.601,5.7441,88107.3
08438.png,0.00279367,7.6604,0.329636,9.67768e+08,-0.481706,0.995819,165.241,2.56738,142.637,241.032,5.68043,70848.5
18394.png,0.000385995,8.70078,0.140594,3.41356e+09,-0.375365,0.990208,328.209,3.10807,281.694,231.945,6.02822,65529.4
06776.png,0.00290121,7.54222,0.321823,1.28402e+09,-0.535089,0.997812,376.447,2.33994,354.853,247.431,5.79568,78684.2
02935.png,0.00658568,7.50595,0.281631,5.39975e+08,-0.476626,0.995073,259.342,2.63596,231.264,225.945,5.57591,82602
17195.png,0.054864,7.18233,0.347122,5.59376e+07,-0.453286,0.992001,385.421,2.82391,343.854,158.959,5.17793,46773.2
15033.png,0.00139323,7.5912,0.402344,1.25136e+09,-0.550173,0.998298,258.124,2.22097,239.934,186.612,5.88472,45586
04810.png,0.00203261,8.48931,0.146881,9.27533e+08,-0.349126,0.984963,684.843,3.4091,605.114,249.023,5.82037,90936.8
12605.png,0.000929969,7.6185,0.261353,3.71836e+09,-0.552387,0.998382,47.0314,2.05992,38.9364,298.468,5.94714,97649.1
02867.png,0.000279026,8.65326,0.0649261,5.3001e+08,-0.257638,0.957456,200.309,3.24231,151.2,171.71,5.63968,33172.1
04402.png,0.000407182,8.48957,0.13649,1.61997e+09,-0.395636,0.991735,276.583,2.90543,240.716,173.75,5.97524,42840.3
12905.png,0.114897,5.16253,0.594116,7.79577e+06,-0.597422,0.993504,97.4418,1.70757,90.0866,70.1623,4.10476,13940.8
09892.png,0.00616643,7.21938,0.419754,4.30093e+08,-0.601814,0.99892,193.393,2.02995,180.618,155.747,5.79626,43255.4
03384.png,0.000482288,8.48919,0.173157,3.68773e+09,-0.42174,0.99417,191.42,2.83871,160.295,219.218,6.06333,61143.9
00115.png,0.000560982,8.51929,0.199631,1.25006e+09,-0.321042,0.979057,352.788,3.27179,293.457,257.41,5.71092,71219.2
16927.png,0.000243463,8.82742,0.0893707,1.53373e+09,-0.295912,0.974468,315.281,3.36317,254.781,230.08,5.83803,61022.6
06991.png,0.00052839,8.71993,0.158997,2.25341e+09,-0.364907,0.988863,690.842,3.28015,618.684,209.473,6.01948,59944.5
18823.png,0.000603246,8.3133,0.191116,2.0114e+09,-0.430796,0.994343,160.51,2.76162,133.834,188.749,5.97445,47171.1
14571.png,0.00292986,7.0163,0.370575,8.5934e+08,-0.540886,0.997047,107.474,2.03955,96.9041,314.765,5.4814,103939
00111.png,0.0014033,7.74698,0.224426,4.1849e+08,-0.44146,0.993305,264.776,2.57034,239.276,154.65,5.64856,38649.6
10153.png,0.000475183,8.38866,0.161774,1.98673e+09,-0.411463,0.992958,195.602,2.80271,165.602,195.728,5.95783,47716.5
02854.png,0.00261905,7.40316,0.307236,1.53211e+09,-0.529516,0.997391,117.561,2.394,101.839,302.85,5.69232,112573
02280.png,0.000471696,8.42219,0.171997,6.11285e+09,-0.444078,0.995551,141.343,2.73321,115.791,235.639,6.09652,70349.5
17522.png,0.00215735,7.61531,0.275803,5.8104e+08,-0.511754,0.997128,72.596,2.30299,60.1328,147.546,5.79305,39654.1
19535.png,0.00165873,7.60889,0.214523,2.28662e+08,-0.416257,0.990163,127.871,2.54221,107.912,144.421,5.48493,26844.6
19878.png,0.000285428,8.70887,0.0946503,1.76124e+09,-0.347668,0.986024,197.156,3.10154,156.377,191.686,5.93965,49251.6
12386.png,0.000474974,8.39639,0.131989,1.69125e+09,-0.387002,0.990326,155.781,2.87806,125.53,226.871,5.88647,61308
09214.png,0.00411978,7.51079,0.308914,7.19889e+08,-0.512242,0.996935,248.132,2.42955,225.138,239.566,5.70388,79624.9
01817.png,0.00259361,8.33689,0.215469,1.71022e+09,-0.434995,0.994718,302.506,2.98973,262.204,236.618,5.98127,78290.3
00503.png,0.000648286,8.54474,0.180084,2.77389e+09,-0.384468,0.990668,687.334,3.14438,622.001,283.314,5.96922,93447.9
00027.png,0.00126318,7.79583,0.252106,1.48315e+09,-0.513346,0.997517,164.176,2.30895,147.733,196.674,5.92435,57078.5
01653.png,0.0622237,6.09355,0.521729,5.44621e+07,-0.616085,0.99765,120.449,1.85427,111.429,159.228,4.90232,51525.1
01321.png,0.00103387,7.81701,0.221375,5.71359e+08,-0.465477,0.995304,123.31,2.45322,105.74,137.807,5.77674,28283.5
